O_Purpose,D_Purpose,Distance,Travel_Time,Age_Group,Gender,License,HH_Size,Num_Student,Num_Driver,Num_Worker,Num_Vehicle,HH_Income,HH_Trips,TRAVEL_MODE
1,8,1.371737956,15,6,1,1,2,1,2,2,2,5,9,3
8,4,5.305946625,20,6,1,1,2,1,2,2,2,5,9,3
4,2,11.03141721,45,6,1,1,2,1,2,2,2,5,9,3
1,8,2.778921951,20,9,2,1,2,1,1,1,1,4,2,3
8,1,2.778921951,35,9,2,1,2,1,1,1,1,4,2,3
1,8,2.031607902,15,6,2,1,5,3,3,2,4,7,16,3
8,1,2.031607902,10,6,2,1,5,3,3,2,4,7,16,3
1,8,2.031607902,15,4,2,2,5,3,3,2,4,7,16,4
8,1,2.031607902,10,4,2,2,5,3,3,2,4,7,16,4
1,9,2.379212515,15,3,1,2,5,3,3,2,4,7,16,4
1,2,4.322498469,30,7,2,1,2,0,2,2,0,7,7,2
2,1,4.322498469,30,7,2,1,2,0,2,2,0,7,7,2
1,4,3.653476913,25,6,1,1,2,0,2,2,0,7,7,2
2,9,0.806712877,20,6,1,1,2,0,2,2,0,7,7,1
4,1,4.586648132,55,6,1,1,2,0,2,2,0,7,7,2
1,2,6.547700151,20,10,1,1,2,0,2,1,2,7,8,3
2,9,5.035580306,20,10,1,1,2,0,2,1,2,7,8,3
9,1,1.937747253,10,10,1,1,2,0,2,1,2,7,8,3
1,4,1.023887093,10,10,1,1,2,0,2,1,2,7,8,3
4,1,1.023887093,10,10,1,1,2,0,2,1,2,7,8,3
1,9,5.089686027,15,11,2,1,2,0,2,1,2,7,8,3
9,1,5.331219441,15,11,2,1,2,0,2,1,2,7,8,3
1,9,5.845212907,15,12,2,2,2,0,1,0,2,8,10,4
9,1,5.845212907,45,12,2,2,2,0,1,0,2,8,10,4
1,9,5.84561058,25,12,2,2,2,0,1,0,2,8,10,4
9,1,5.84561058,25,12,2,2,2,0,1,0,2,8,10,4
1,9,4.524738064,15,11,1,1,2,0,1,0,2,8,10,3
4,4,2.202970884,10,11,1,1,2,0,1,0,2,8,10,3
4,9,6.834181726,20,11,1,1,2,0,1,0,2,8,10,3
1,2,5.484767935,20,11,1,1,1,0,1,0,1,6,5,3
9,4,3.336605628,10,11,1,1,1,0,1,0,1,6,5,3
2,1,5.484767935,15,11,1,1,1,0,1,0,1,6,5,3
1,2,10.02502488,55,10,2,1,2,0,1,1,0,5,2,2
2,1,10.02502488,70,10,2,1,2,0,1,1,0,5,2,2
1,2,7.04836973,15,6,2,1,1,0,1,1,1,7,2,3
2,1,7.04836973,25,6,2,1,1,0,1,1,1,7,2,3
1,9,1.993782437,10,11,1,1,1,0,1,0,1,4,4,3
9,1,1.993782437,20,11,1,1,1,0,1,0,1,4,4,3
9,1,0.341851707,10,11,1,1,1,0,1,0,1,4,4,3
1,2,3.210591842,30,7,2,1,2,0,2,2,1,8,2,2
2,1,3.210591842,20,7,2,1,2,0,2,2,1,8,2,2
1,2,2.081,10,8,1,1,1,0,1,1,1,7,4,3
2,1,2.081,10,8,1,1,1,0,1,1,1,7,4,3
1,2,6.907641207,50,9,2,1,5,4,4,2,4,8,12,3
2,1,6.907641207,15,9,2,1,5,4,4,2,4,8,12,3
1,2,7.250013916,40,9,1,1,5,4,4,2,4,8,12,3
2,1,7.250013916,30,9,1,1,5,4,4,2,4,8,12,3
1,8,1.276132004,15,5,2,1,5,4,4,2,4,8,12,3
8,1,1.276132004,15,5,2,1,5,4,4,2,4,8,12,3
2,4,0.506453356,10,10,1,1,2,0,2,2,4,8,10,1
4,2,0.506453356,10,10,1,1,2,0,2,2,4,8,10,1
2,9,3.255625672,10,10,1,1,2,0,2,2,4,8,10,4
9,4,11.71067182,30,10,1,1,1,0,1,0,1,1,3,3
4,1,11.47204982,40,10,1,1,1,0,1,0,1,1,3,3
1,4,2.404594648,10,11,1,1,2,0,2,0,2,7,9,3
4,1,2.866097055,10,11,1,1,2,0,2,0,2,7,9,4
1,4,2.866097055,10,11,2,1,2,0,2,0,2,7,9,3
4,1,2.866097055,10,11,2,1,2,0,2,0,2,7,9,3
1,9,11.308,20,11,1,1,2,0,2,0,2,6,4,3
4,1,9.13,20,11,1,1,2,0,2,0,2,6,4,3
1,2,10.59553624,20,10,1,1,3,1,3,3,3,8,10,3
2,4,3.750682704,10,10,1,1,3,1,3,3,3,8,10,3
4,2,3.750682704,10,10,1,1,3,1,3,3,3,8,10,3
2,1,10.59553624,25,10,1,1,3,1,3,3,3,8,10,3
1,9,2.502144975,10,6,2,1,3,1,3,3,3,8,10,3
9,1,2.502144975,10,6,2,1,3,1,3,3,3,8,10,3
1,2,4.168814046,45,6,1,1,1,1,1,1,0,2,3,2
2,4,0.613996509,10,6,1,1,1,1,1,1,0,2,3,1
4,1,3.584317809,30,6,1,1,1,1,1,1,0,2,3,2
9,1,4.413400472,10,8,2,1,2,0,2,2,2,8,5,3
2,1,1.540374095,10,8,1,1,2,0,2,2,2,8,5,3
2,1,8.629089015,60,8,2,1,5,3,2,2,2,8,18,2
1,2,2.008644886,30,10,1,1,1,0,1,1,0,7,8,1
2,1,2.008644886,30,10,1,1,1,0,1,1,0,7,8,1
1,2,2.008644886,30,10,1,1,1,0,1,1,0,7,8,1
2,4,0.402258633,10,10,1,1,1,0,1,1,0,7,8,4
4,1,2.291504672,30,10,1,1,1,0,1,1,0,7,8,1
1,9,0.663120885,15,10,1,1,1,0,1,1,0,7,8,1
4,1,0.676146291,10,10,1,1,1,0,1,1,0,7,8,1
1,2,2.791,15,10,1,2,1,0,0,1,0,1,2,4
2,1,2.791,15,10,1,2,1,0,0,1,0,1,2,4
4,1,0.485251495,10,11,2,1,1,0,1,1,1,5,4,3
1,2,10.63530816,25,8,2,1,2,0,2,2,1,7,4,3
2,1,10.63530816,25,8,2,1,2,0,2,2,1,7,4,3
1,2,9.968642222,70,8,2,1,2,0,2,2,1,7,4,2
2,1,9.968642222,85,8,2,1,2,0,2,2,1,7,4,2
1,9,0.652007416,15,7,1,1,1,1,1,1,0,5,6,1
9,2,3.201285609,25,7,1,1,1,1,1,1,0,5,6,2
2,9,0.330355671,10,7,1,1,1,1,1,1,0,5,6,1
9,2,0.330355671,10,7,1,1,1,1,1,1,0,5,6,1
2,8,1.0962869,20,7,1,1,1,1,1,1,0,5,6,1
8,1,3.615339564,40,7,1,1,1,1,1,1,0,5,6,2
1,2,2.526378051,20,8,2,1,4,2,2,1,1,7,4,2
2,1,2.526378051,15,8,2,1,4,2,2,1,1,7,4,2
1,2,1.426653932,35,6,2,1,2,2,2,1,1,3,5,2
2,4,1.114337831,25,6,2,1,2,2,2,1,1,3,5,2
4,1,0.511096622,10,6,2,1,2,2,2,1,1,3,5,1
1,8,4.571300225,50,6,1,1,2,2,2,1,1,3,5,2
8,1,4.571300225,60,6,1,1,2,2,2,1,1,3,5,2
1,4,0.339,10,11,2,2,1,0,0,0,0,1,4,2
4,4,2.076,15,11,2,2,1,0,0,0,0,1,4,2
4,4,2.076,70,11,2,2,1,0,0,0,0,1,4,2
4,1,0.339,15,11,2,2,1,0,0,0,0,1,4,1
1,9,0.831514417,10,11,2,1,1,0,1,1,1,7,5,3
1,9,3.633223233,30,11,2,1,2,0,2,0,2,8,12,3
9,4,2.327470054,15,11,2,1,2,0,2,0,2,8,12,3
4,9,4.091124979,20,11,2,1,2,0,2,0,2,8,12,3
9,4,3.923358581,30,11,2,1,2,0,2,0,2,8,12,3
4,1,7.495885283,25,11,2,1,2,0,2,0,2,8,12,3
1,9,3.633223233,30,12,1,1,2,0,2,0,2,8,12,4
9,4,2.327470054,15,12,1,1,2,0,2,0,2,8,12,4
4,9,4.091124979,20,12,1,1,2,0,2,0,2,8,12,4
9,4,3.923358581,30,12,1,1,2,0,2,0,2,8,12,4
4,1,7.495885283,25,12,1,1,2,0,2,0,2,8,12,4
1,4,0.809337489,15,8,1,1,1,0,1,1,1,7,7,3
1,2,5.04901092,45,10,1,1,2,0,2,2,1,7,8,1
2,1,5.04901092,45,10,1,1,2,0,2,2,1,7,8,1
1,2,3.034739038,30,10,2,1,2,0,2,2,1,7,8,1
2,1,3.034739038,20,10,2,1,2,0,2,2,1,7,8,1
1,9,2.183064667,15,10,2,1,2,0,2,2,1,7,8,1
9,9,0.655621166,15,10,2,1,2,0,2,2,1,7,8,1
9,9,0.749953627,10,10,2,1,2,0,2,2,1,7,8,1
9,1,0.980872272,10,10,2,1,2,0,2,2,1,7,8,1
1,2,8.243460002,25,7,1,1,2,0,2,2,3,7,13,3
2,4,2.400288157,10,7,1,1,2,0,2,2,3,7,13,3
4,2,2.400288157,10,7,1,1,2,0,2,2,3,7,13,3
2,1,8.243460002,20,7,1,1,2,0,2,2,3,7,13,3
1,4,0.366787706,10,7,2,1,2,0,2,2,3,7,13,3
1,4,7.938695759,35,7,2,1,2,0,2,2,3,7,13,3
4,4,6.382029356,20,7,2,1,2,0,2,2,3,7,13,3
4,1,6.363912668,25,7,2,1,2,0,2,2,3,7,13,3
1,9,2.649565638,10,7,2,1,2,0,2,2,3,7,13,3
9,1,2.649565638,15,7,2,1,2,0,2,2,3,7,13,3
1,4,0.835146025,10,8,2,1,2,1,2,2,2,8,10,3
2,4,0.663821656,10,8,2,1,2,1,2,2,2,8,10,3
4,4,8.630530577,35,8,2,1,2,1,2,2,2,8,10,3
1,9,1.94416539,15,12,1,1,2,0,2,0,2,7,6,4
9,1,1.94416539,15,12,1,1,2,0,2,0,2,7,6,4
1,9,1.94416539,15,12,2,1,2,0,2,0,2,7,6,3
9,1,1.94416539,15,12,2,1,2,0,2,0,2,7,6,3
1,4,2.350211035,15,12,2,1,2,0,2,0,2,7,6,3
4,1,2.350211035,15,12,2,1,2,0,2,0,2,7,6,3
9,4,11.81938661,20,12,1,1,1,0,1,0,1,5,6,3
4,1,11.65008879,20,12,1,1,1,0,1,0,1,5,6,3
1,4,4.834729749,15,10,1,1,2,0,2,0,1,8,3,3
4,4,0.304684925,10,10,1,1,2,0,2,0,1,8,3,3
4,1,4.614726086,15,10,1,1,2,0,2,0,1,8,3,3
1,9,0.881063408,20,10,1,1,2,0,2,0,2,6,2,3
9,1,0.881063408,15,10,1,1,2,0,2,0,2,6,2,3
1,9,0.478,10,8,1,1,4,0,2,1,2,7,15,3
9,1,0.478,10,8,1,1,4,0,2,1,2,7,15,3
1,4,10.449,20,8,1,1,4,0,2,1,2,7,15,3
4,1,10.449,15,8,1,1,4,0,2,1,2,7,15,3
4,1,10.449,15,8,2,1,4,0,2,1,2,7,15,3
1,9,0.478,10,1,1,2,4,0,2,1,2,7,15,4
9,1,0.478,10,1,1,2,4,0,2,1,2,7,15,4
1,9,10.449,20,1,1,2,4,0,2,1,2,7,15,4
9,1,10.449,15,1,1,2,4,0,2,1,2,7,15,4
1,9,0.478,10,1,2,2,4,0,2,1,2,7,15,4
9,1,0.478,10,1,2,2,4,0,2,1,2,7,15,4
1,9,10.449,20,1,2,2,4,0,2,1,2,7,15,4
9,1,10.449,15,1,2,2,4,0,2,1,2,7,15,4
4,4,10.33023724,30,10,2,1,1,0,1,1,1,7,3,3
4,1,10.44856117,30,10,2,1,1,0,1,1,1,7,3,3
1,2,1.604220768,30,7,1,1,1,0,1,1,1,7,4,1
2,1,1.604220768,30,7,1,1,1,0,1,1,1,7,4,1
1,9,7.51194133,15,11,1,1,1,0,1,0,3,6,6,3
9,4,2.830904824,15,11,1,1,1,0,1,0,3,6,6,3
4,1,9.784452444,20,11,1,1,1,0,1,0,3,6,6,3
9,1,1.219176528,20,11,1,1,1,0,1,0,3,6,6,3
1,9,5.897435818,10,10,1,1,2,0,2,1,2,5,10,3
9,4,5.225185649,10,10,1,1,2,0,2,1,2,5,10,3
9,1,1.827554907,10,10,1,1,2,0,2,1,2,5,10,3
1,8,2.172,15,1,2,2,5,2,2,2,3,6,10,4
8,1,2.172,15,1,2,2,5,2,2,2,3,6,10,4
1,2,8.447531412,30,7,1,1,1,0,1,1,1,8,4,3
2,1,8.447531412,45,7,1,1,1,0,1,1,1,8,4,3
1,4,0.81939528,10,7,1,1,1,0,1,1,1,8,4,3
4,1,0.81939528,10,7,1,1,1,0,1,1,1,8,4,3
1,9,1.682415797,10,8,2,1,5,3,2,1,2,6,24,3
9,1,1.682415797,10,8,2,1,5,3,2,1,2,6,24,4
1,9,1.682415797,10,8,2,1,5,3,2,1,2,6,24,4
9,1,1.682415797,10,8,2,1,5,3,2,1,2,6,24,3
4,1,4.980467946,15,7,1,1,5,3,2,1,2,6,24,3
4,1,4.980467946,15,3,1,2,5,3,2,1,2,6,24,4
4,1,4.980467946,15,3,1,2,5,3,2,1,2,6,24,4
4,1,4.980467946,15,2,1,2,5,3,2,1,2,6,24,4
1,4,2.430821538,20,8,2,1,8,4,2,4,4,1,16,3
4,1,2.430821538,20,8,2,1,8,4,2,4,4,1,16,3
1,2,5.75784057,45,7,2,1,2,1,2,2,1,8,5,1
2,4,5.059519906,35,7,2,1,2,1,2,2,1,8,5,2
4,1,0.736671965,15,7,2,1,2,1,2,2,1,8,5,1
1,2,10.81631063,35,7,2,1,2,1,2,1,1,6,6,3
4,4,0.316774173,10,7,2,1,2,1,2,1,1,6,6,3
4,1,4.079011258,25,7,2,1,2,1,2,1,1,6,6,3
1,8,2.076521161,20,6,1,1,2,1,2,1,1,6,6,1
8,1,2.076521161,25,6,1,1,2,1,2,1,1,6,6,1
1,2,0.69454682,15,10,2,1,2,0,2,2,2,8,8,3
2,1,0.69454682,15,10,2,1,2,0,2,2,2,8,8,3
1,2,1.904538145,15,9,2,1,2,0,2,2,2,8,8,3
2,1,1.904538145,30,9,2,1,2,0,2,2,2,8,8,3
1,2,5.562785101,30,9,1,1,1,0,1,1,1,7,5,3
2,9,3.558638584,15,9,1,1,1,0,1,1,1,7,5,3
4,2,3.658400532,20,9,1,1,1,0,1,1,1,7,5,3
2,1,5.562785101,30,9,1,1,1,0,1,1,1,7,5,3
1,9,1.096478069,10,12,2,1,2,0,2,0,2,7,6,3
9,1,1.096478069,10,12,2,1,2,0,2,0,2,7,6,3
1,9,1.096478069,10,11,1,1,2,0,2,0,2,7,6,4
9,1,1.096478069,10,11,1,1,2,0,2,0,2,7,6,4
1,2,8.004526853,30,7,1,1,1,0,1,1,0,5,2,2
2,1,8.004526853,30,7,1,1,1,0,1,1,0,5,2,2
1,9,1.173810185,10,9,2,1,4,2,2,3,1,8,38,3
9,1,1.173810185,10,9,2,1,4,2,2,3,1,8,38,3
1,9,2.07680505,10,9,2,1,4,2,2,3,1,8,38,3
9,4,2.082049447,10,9,2,1,4,2,2,3,1,8,38,3
4,1,0.760224,10,9,2,1,4,2,2,3,1,8,38,3
1,9,2.07680505,10,9,1,1,4,2,2,3,1,8,38,4
9,4,2.082049447,10,9,1,1,4,2,2,3,1,8,38,4
4,1,0.760224,10,9,1,1,4,2,2,3,1,8,38,4
4,1,0.672838269,10,9,1,1,4,2,2,3,1,8,38,3
4,1,1.062295444,25,6,2,2,4,2,2,3,1,8,38,1
9,1,2.700918678,60,6,2,2,4,2,2,3,1,8,38,2
8,1,3.419507055,45,5,2,2,4,2,2,3,1,8,38,2
2,1,1.422762555,25,5,2,2,4,2,2,3,1,8,38,1
1,9,2.700918678,10,5,2,2,4,2,2,3,1,8,38,4
9,1,2.700918678,60,5,2,2,4,2,2,3,1,8,38,2
1,4,0.322663175,20,11,2,1,1,0,1,0,1,7,4,1
4,9,0.835792163,75,11,2,1,1,0,1,0,1,7,4,3
1,9,2.060014337,10,10,1,1,5,3,4,3,3,6,20,3
9,1,2.060014337,10,10,1,1,5,3,4,3,3,6,20,3
1,9,1.530081481,10,10,1,1,5,3,4,3,3,6,20,3
9,1,1.530081481,15,10,1,1,5,3,4,3,3,6,20,3
4,4,0.784344697,10,6,1,1,5,3,4,3,3,6,20,3
4,2,2.709602733,15,6,1,1,5,3,4,3,3,6,20,3
1,2,2.84803004,10,6,1,1,5,3,4,3,3,6,20,3
2,4,1.933194039,15,6,1,1,5,3,4,3,3,6,20,3
4,9,7.873813783,20,6,1,1,5,3,4,3,3,6,20,3
9,9,7.706427424,25,6,1,1,5,3,4,3,3,6,20,3
9,1,1.133273235,10,6,1,1,5,3,4,3,3,6,20,3
1,9,1.530081481,10,6,1,1,5,3,4,3,3,6,20,4
9,1,1.530081481,15,6,1,1,5,3,4,3,3,6,20,4
1,9,1.530081481,10,4,2,2,5,3,4,3,3,6,20,4
9,1,1.530081481,15,4,2,2,5,3,4,3,3,6,20,4
1,9,4.390517575,20,11,1,1,2,0,2,0,2,6,5,3
9,9,2.771835916,20,11,1,1,2,0,2,0,2,6,5,3
9,1,2.050491524,10,11,1,1,2,0,2,0,2,6,5,3
1,4,2.584569239,15,11,2,1,2,0,2,0,2,6,5,3
4,1,2.584569239,15,11,2,1,2,0,2,0,2,6,5,3
1,9,6.203278793,10,11,2,1,2,0,2,0,1,2,6,3
9,1,6.203278793,15,11,2,1,2,0,2,0,1,2,6,3
1,9,3.898371077,100,11,2,1,2,0,2,0,1,2,6,3
9,1,3.898371077,15,11,2,1,2,0,2,0,1,2,6,3
1,4,3.679306223,15,10,1,1,2,0,2,1,2,8,5,3
4,9,4.483867424,30,10,1,1,2,0,2,1,2,8,5,3
9,1,5.216952186,35,10,1,1,2,0,2,1,2,8,5,3
1,2,5.850095952,50,8,2,1,2,0,2,2,1,8,10,2
2,1,5.850095952,50,8,2,1,2,0,2,2,1,8,10,2
1,2,8.206214146,20,9,1,1,2,0,2,2,1,8,10,3
2,1,8.206214146,20,9,1,1,2,0,2,2,1,8,10,3
1,2,2.353387572,35,8,2,1,1,0,1,1,0,7,2,2
2,1,2.353387572,65,8,2,1,1,0,1,1,0,7,2,2
1,2,0.899043289,20,10,1,1,2,0,2,2,1,8,8,1
2,1,0.899043289,10,10,1,1,2,0,2,2,1,8,8,4
1,4,1.371213944,10,10,2,1,2,0,2,2,1,8,8,3
4,1,1.103641534,10,10,2,1,2,0,2,2,1,8,8,3
1,2,5.405479803,55,9,2,1,4,2,2,2,2,8,17,2
4,1,5.550079184,55,9,2,1,4,2,2,2,2,8,17,2
4,1,10.30839958,45,10,2,1,4,2,2,2,2,8,17,3
1,8,11.91569777,50,4,2,2,4,2,2,2,2,8,17,4
8,4,1.757570415,10,4,2,2,4,2,2,2,2,8,17,4
4,1,10.30839958,45,4,2,2,4,2,2,2,2,8,17,4
1,9,2.91224457,15,11,1,1,1,0,1,0,1,7,4,3
9,1,2.91224457,15,11,1,1,1,0,1,0,1,7,4,3
1,2,10.82047411,20,9,2,1,1,1,1,1,2,8,2,3
2,1,10.82047411,20,9,2,1,1,1,1,1,2,8,2,3
1,4,2.305,15,9,2,1,4,2,2,2,4,8,10,3
4,4,1.663,10,9,2,1,4,2,2,2,4,8,10,3
1,9,5.434656933,20,11,1,1,1,0,1,0,2,7,2,3
9,1,5.434656933,20,11,1,1,1,0,1,0,2,7,2,3
9,1,2.73108909,15,11,1,1,1,0,1,0,1,7,2,3
1,9,6.735,15,8,2,1,4,2,2,2,3,8,12,3
4,1,6.772,15,8,2,1,4,2,2,2,3,8,12,3
1,9,6.735,15,1,1,2,4,2,2,2,3,8,12,4
4,1,6.772,15,1,1,2,4,2,2,2,3,8,12,4
1,9,6.735,15,1,1,2,4,2,2,2,3,8,12,4
4,1,6.772,15,1,1,2,4,2,2,2,3,8,12,4
1,2,6.831424654,50,9,1,1,1,0,1,1,2,5,2,2
2,1,6.831424654,50,9,1,1,1,0,1,1,2,5,2,2
1,4,1.915726809,15,11,1,1,2,0,1,0,2,5,12,3
4,4,8.135550087,25,11,1,1,2,0,1,0,2,5,12,3
4,4,10.00328843,20,11,1,1,2,0,1,0,2,5,12,3
4,9,0.843565087,15,11,1,1,2,0,1,0,2,5,12,3
9,1,0.984770062,10,11,1,1,2,0,1,0,2,5,12,3
1,4,1.915726809,15,7,1,2,2,0,1,0,2,5,12,4
4,4,8.135550087,25,7,1,2,2,0,1,0,2,5,12,4
4,4,10.00328843,20,7,1,2,2,0,1,0,2,5,12,4
4,9,0.843565087,15,7,1,2,2,0,1,0,2,5,12,4
9,1,0.984770062,10,7,1,2,2,0,1,0,2,5,12,4
1,9,0.783867814,20,12,2,1,1,0,1,0,2,6,3,3
9,9,4.938413678,25,12,2,1,1,0,1,0,2,6,3,3
9,1,5.441763003,20,12,2,1,1,0,1,0,2,6,3,3
1,2,0.421572864,20,9,2,1,3,1,3,2,3,8,8,3
2,1,0.421572864,15,9,2,1,3,1,3,2,3,8,8,3
1,9,4.122443967,15,9,2,1,3,1,3,2,3,8,8,3
9,1,4.122443967,35,9,2,1,3,1,3,2,3,8,8,3
1,8,2.470107156,10,5,1,1,3,1,3,2,3,8,8,3
8,1,2.470107156,15,5,1,1,3,1,3,2,3,8,8,3
1,9,3.324023166,15,9,1,1,6,4,3,2,3,8,23,3
9,1,3.324023166,15,9,1,1,6,4,3,2,3,8,23,3
1,4,5.949036218,20,9,1,1,6,4,3,2,3,8,23,3
4,1,5.949036218,20,9,1,1,6,4,3,2,3,8,23,3
2,1,10.34130917,50,9,2,1,6,4,3,2,3,8,23,3
1,8,2.778068309,10,6,2,1,6,4,3,2,3,8,23,3
8,9,3.689523697,15,6,2,1,6,4,3,2,3,8,23,3
9,9,8.621381687,30,6,2,1,6,4,3,2,3,8,23,3
1,8,2.778068309,10,5,1,2,6,4,3,2,3,8,23,4
1,8,3.20288946,20,4,1,2,6,4,3,2,3,8,23,4
8,1,3.20288946,15,4,1,2,6,4,3,2,3,8,23,4
1,4,5.949036218,20,4,1,2,6,4,3,2,3,8,23,4
4,1,5.949036218,20,4,1,2,6,4,3,2,3,8,23,4
1,8,3.20288946,20,2,2,2,6,4,3,2,3,8,23,4
8,1,3.20288946,15,2,2,2,6,4,3,2,3,8,23,4
1,9,3.324023166,15,2,2,2,6,4,3,2,3,8,23,4
9,1,3.324023166,15,2,2,2,6,4,3,2,3,8,23,4
1,9,0.708298103,20,8,2,1,2,0,2,1,1,3,4,1
4,1,0.397482352,10,8,2,1,2,0,2,1,1,3,4,1
4,1,2.406113179,10,11,1,1,3,0,3,3,3,8,7,3
1,2,3.494680521,10,10,1,1,1,0,1,1,1,6,2,3
2,1,3.494680521,15,10,1,1,1,0,1,1,1,6,2,3
1,2,2.62807857,50,6,1,1,1,1,1,0,1,1,3,3
4,1,2.970852794,15,6,1,1,1,1,1,0,1,1,3,3
1,9,3.462565417,15,11,2,1,2,0,2,0,2,6,5,3
9,1,3.462565417,10,11,2,1,2,0,2,0,2,6,5,3
1,4,2.333254212,15,11,2,1,2,0,2,0,2,6,5,3
4,4,2.132637678,10,11,2,1,2,0,2,0,2,6,5,3
1,9,2.944635096,15,12,2,1,1,0,1,0,1,6,5,3
9,9,5.165286254,25,12,2,1,1,0,1,0,1,6,5,3
9,4,2.720613207,10,12,2,1,1,0,1,0,1,6,5,3
4,9,1.089926367,10,12,2,1,1,0,1,0,1,6,5,3
9,1,5.081299408,30,12,2,1,1,0,1,0,1,6,5,3
1,4,4.432399185,15,7,2,1,1,0,1,1,1,6,2,3
4,1,4.432399185,15,7,2,1,1,0,1,1,1,6,2,3
8,9,3.008,15,2,1,2,4,2,2,2,2,8,14,4
9,1,2.592,10,2,1,2,4,2,2,2,2,8,14,4
9,9,3.579,15,1,2,2,4,2,2,2,2,8,14,4
9,1,2.592,10,1,2,2,4,2,2,2,2,8,14,4
1,9,0.873152659,10,8,1,1,4,2,2,2,2,6,20,3
9,9,2.612660155,15,8,1,1,4,2,2,2,2,6,20,3
9,1,3.177812781,10,8,1,1,4,2,2,2,2,6,20,3
1,9,1.492097635,10,10,2,1,4,2,2,2,2,6,20,3
1,9,0.873152659,10,2,2,2,4,2,2,2,2,6,20,4
9,9,2.612660155,15,2,2,2,4,2,2,2,2,6,20,4
9,1,3.177812781,10,2,2,2,4,2,2,2,2,6,20,4
1,8,4.970035672,15,3,1,2,3,1,2,2,2,8,11,4
8,4,3.720289393,15,3,1,2,3,1,2,2,2,8,11,4
2,4,2.013531223,10,6,1,1,1,0,1,1,1,5,6,3
4,2,2.013531223,10,6,1,1,1,0,1,1,1,5,6,3
1,9,3.330768584,15,11,1,1,1,0,1,0,1,3,2,3
9,1,3.330768584,10,11,1,1,1,0,1,0,1,3,2,3
1,9,4.545,10,11,2,1,2,0,2,0,2,7,9,3
9,1,4.545,10,11,2,1,2,0,2,0,2,7,9,3
1,9,4.545,10,10,1,1,2,0,2,0,2,7,9,3
9,1,4.545,10,10,1,1,2,0,2,0,2,7,9,3
1,9,3.158,10,10,1,1,2,0,2,0,2,7,9,3
9,1,3.158,10,10,1,1,2,0,2,0,2,7,9,3
1,9,7.035,15,10,1,1,2,0,2,0,2,7,9,3
9,9,6.663,20,10,1,1,2,0,2,0,2,7,9,3
9,1,1.562353935,10,7,1,1,4,0,4,4,4,8,8,3
1,8,7.025904305,15,11,2,1,2,0,1,0,2,6,4,3
8,4,2.648486365,15,11,2,1,2,0,1,0,2,6,4,3
4,1,7.628469125,20,11,2,1,2,0,1,0,2,6,4,3
9,9,3.817226255,15,12,1,1,1,0,1,0,1,5,6,3
9,4,3.182189922,25,12,1,1,1,0,1,0,1,5,6,3
4,1,8.280534061,55,12,1,1,1,0,1,0,1,5,6,3
1,2,11.62103597,45,8,2,1,4,2,2,2,2,8,8,3
2,1,11.62103597,60,8,2,1,4,2,2,2,2,8,8,3
1,4,2.882366533,10,9,1,1,4,2,2,2,2,8,8,3
4,1,2.882366533,10,9,1,1,4,2,2,2,2,8,8,3
1,4,2.882366533,10,2,1,2,4,2,2,2,2,8,8,4
4,1,2.882366533,10,2,1,2,4,2,2,2,2,8,8,4
1,4,2.882366533,10,2,2,2,4,2,2,2,2,8,8,4
4,1,2.882366533,10,2,2,2,4,2,2,2,2,8,8,4
1,2,5.600837248,20,10,2,1,2,0,2,2,2,8,10,3
2,1,5.600837248,25,10,2,1,2,0,2,2,2,8,10,3
1,9,1.761875287,10,10,2,1,2,0,2,2,2,8,10,3
1,2,6.977329244,35,9,1,1,2,0,2,2,2,8,10,3
2,9,6.114116292,30,9,1,1,2,0,2,2,2,8,10,3
9,4,0.745932297,15,9,1,1,2,0,2,2,2,8,10,3
4,1,3.60787091,10,9,1,1,2,0,2,2,2,8,10,3
1,9,2.047,10,5,2,1,4,2,3,3,4,8,6,3
9,1,2.047,10,5,2,1,4,2,3,3,4,8,6,3
1,9,5.310115241,25,11,1,1,2,0,2,0,2,4,5,3
9,4,8.205859241,25,11,1,1,2,0,2,0,2,4,5,3
4,1,1.662663935,15,11,1,1,2,0,2,0,2,4,5,3
1,2,3.759197658,20,8,2,1,4,0,2,1,1,4,3,3
9,1,5.131218821,15,8,2,1,4,0,2,1,1,4,3,3
4,1,6.194669551,10,10,2,1,3,1,2,3,3,7,12,3
1,9,7.244472069,10,10,2,1,3,1,2,3,3,7,12,3
9,1,7.244472069,10,10,2,1,3,1,2,3,3,7,12,3
4,1,6.194669551,10,6,2,2,3,1,2,3,3,7,12,4
1,9,7.243152738,10,6,2,2,3,1,2,3,3,7,12,4
9,1,7.243152738,10,6,2,2,3,1,2,3,3,7,12,4
4,4,2.052282093,15,10,2,1,2,0,2,0,2,2,15,3
4,1,6.306887086,20,11,1,1,2,0,2,0,2,2,15,3
2,4,0.881843443,20,9,2,1,8,1,5,2,4,8,18,1
4,2,0.881843443,20,9,2,1,8,1,5,2,4,8,18,1
1,9,4.728877728,15,9,1,1,8,1,5,2,4,8,18,3
9,1,4.728877728,20,9,1,1,8,1,5,2,4,8,18,3
1,9,11.33310031,35,7,1,1,8,1,5,2,4,8,18,3
9,1,11.33310031,30,7,1,1,8,1,5,2,4,8,18,3
8,1,1.637179562,10,4,2,2,8,1,5,2,4,8,18,4
